Elapsed Time (Seconds)	Summed Intensity (Pixel Intensity)
4.162900e+01	3.172064e+06
4.167900e+01	3.174625e+06
4.172800e+01	3.187304e+06
4.177800e+01	3.188152e+06
4.182900e+01	3.176084e+06
4.187900e+01	3.174123e+06
4.192900e+01	3.193953e+06
4.197900e+01	3.196940e+06
4.202900e+01	3.203446e+06
4.208000e+01	3.182551e+06
4.213000e+01	3.192715e+06
4.217900e+01	3.186864e+06
4.223000e+01	3.191357e+06
4.228000e+01	3.173881e+06
4.232900e+01	3.192785e+06
4.237900e+01	3.197948e+06
4.243000e+01	3.178849e+06
4.248000e+01	3.117211e+06
4.253000e+01	3.128380e+06
4.258000e+01	3.158258e+06
4.263000e+01	3.176214e+06
4.268000e+01	3.184491e+06
4.273000e+01	3.179387e+06
4.278000e+01	3.173588e+06
4.283100e+01	3.175237e+06
4.288100e+01	3.180194e+06
4.293000e+01	3.186926e+06
4.298100e+01	3.205177e+06
4.303000e+01	3.172896e+06
